document_number,question,answer,num_hops,num_set_operations,multiple_answers
28,What is the role of COLLEGIUM SECURITIES CORPORATION in the agreement?,additional Credit Party,1,0,0
28,"What is the role of Pharmakon Advisors, LP in the agreement?",Investment Manager,1,0,0
28,"What is the role of Pharmakon Management I, LLC in the agreement?",General Partner,1,0,0
28,What is the role of BIOPHARMA CREDIT PLC in the agreement?,Collateral Agent,1,0,0
28,What is the role of BioPharma Credit PLC in the agreement?,Collateral Agent,1,0,0
28,"What is the role of COLLEGIUM PHARMACEUTICAL, INC. in the agreement?",Borrower,1,0,0
28,What is the role of Akin Gump Strauss Hauer %26 Feld LLP in the agreement?,Collateral Agent,1,0,0
28,What is the role of Pepper Hamilton LLP in the agreement?,Borrower,1,0,0
28,What is the role of Pharmakon Advisors LP in the agreement?,Collateral Agent,1,0,0
28,"What is the role of Collegium Pharmaceutical, Inc. in the agreement?",Borrower,1,0,0
28,What companies are the Borrower in the agreement?,"COLLEGIUM PHARMACEUTICAL INC., COLLEGIUM PHARMACEUTICAL, INC, COLLEGIUM PHARMACEUTICAL, INC., Collegium Pharmaceutical, Inc., Pepper Hamilton LLP",1,0,1
28,What companies are the Lender in the agreement?,"AKIN GUMP STRAUSS HAUER %26 FELD LLP, BIOPHARMA CREDIT INVESTMENTS V %28MASTER%29 LP, BIOPHARMA CREDIT PLC, PHARMAKON ADVISORS LP",1,0,1
28,What company is the additional Credit Party in the agreement?,COLLEGIUM SECURITIES CORPORATION,1,0,0
28,What company is the Investment Manager in the agreement?,"Pharmakon Advisors, LP",1,0,0
28,What company is the General Partner in the agreement?,"Pharmakon Management I, LLC",1,0,0
28,What companies are the Collateral Agent in the agreement?,"Akin Gump Strauss Hauer %26 Feld LLP, BIOPHARMA CREDIT PLC, BioPharma Credit PLC, Pharmakon Advisors LP",1,0,1
129,What is the position of Jeffrey Glajch?,Chief Financial Officer,1,0,0
129,What is the position of Elizabeth A. Jordan?,Authorized Officer,1,0,0
129,What are the positions of Jeffrey Glajch?,"Chief Financial Officer, Secretary",1,0,1
129,In what organization does Jeffrey Glajch work?,GHM Acquisition Corp.,1,0,0
129,In what organization does Elizabeth A. Jordan work?,"JPMORGAN CHASE BANK, N.A.",1,0,0
129,In what organization does Jeffrey Glajch work?,GHM Acquisition Corp.,1,0,0
129,"Who is the representative of JPMORGAN CHASE BANK, N.A.?",Elizabeth A. Jordan,1,0,0
129,Who are the representatives of GHM Acquisition Corp.?,"Jeffrey Glajch, Jeffrey Glajch",1,0,1
129,What is the location of Federal Reserve System?,United States of America,1,0,0
129,What is the location of Graham Corporation?,"20 Florence AvenueBatavia, New York 14020",1,0,0
129,What is the location of Harter Secrest %26 Emery LLP?,"1600 Bausch %26 Lomb PlaceRochester, New York 14606",1,0,0
129,"What is the location of JPMorgan Chase Bank, N.A.?","1 South Clinton Avenue, Floor 7Rochester, NY 14604",1,0,0
129,"Which company is associated with 1600 Bausch %26 Lomb PlaceRochester, New York 14606?",Harter Secrest %26 Emery LLP,1,0,0
129,"Which company is associated with 1 South Clinton Avenue, Floor 7Rochester, NY 14604?","JPMorgan Chase Bank, N.A.",1,0,0
129,"Which company is associated with 20 Florence AvenueBatavia, New York 14020?",Graham Corporation,1,0,0
129,Which company is associated with United States of America?,Federal Reserve System,1,0,0
129,What are the roles of J.P. MORGAN SECURITIES LLC in the agreement?,"Lead Arranger, Lead Bookrunner",1,0,1
129,"What are the roles of JPMORGAN CHASE BANK, N.A. in the agreement?","Administrative Agent, Issuing Bank",1,0,1
129,What is the role of Graham Corporation in the agreement?,Borrower,1,0,0
129,What company is the Lead Arranger in the agreement?,J.P. MORGAN SECURITIES LLC,1,0,0
129,What company is the Lead Bookrunner in the agreement?,J.P. MORGAN SECURITIES LLC,1,0,0
129,What company is the Administrative Agent in the agreement?,"JPMORGAN CHASE BANK, N.A.",1,0,0
129,What company is the Issuing Bank in the agreement?,"JPMORGAN CHASE BANK, N.A.",1,0,0
129,What company is the Borrower in the agreement?,Graham Corporation,1,0,0
115,What is the position of Adam Rose?,Senior Vice President,1,0,0
115,What are the positions of Melanie Housey Hart?,"Assistant Secretary, Chief Accounting Officer, President, Secretary, Treasurer",1,0,1
115,What are the positions of Jennifer M. Neil?,"Chief Legal Officer, Secretary, Vice President",1,0,1
115,In what organization does Adam Rose work?,"BANK OF AMERICA, N.A.",1,0,0
115,In what organization does Melanie Housey Hart work?,POOL CORPORATION,1,0,0
115,In what organizations does Jennifer M. Neil work?,"HORIZON DISTRIBUTORS, INC., POOL CORPORATION",1,0,1
115,"Who is the representative of BANK OF AMERICA, N.A.?",Adam Rose,1,0,0
115,"Who is the representative of HORIZON DISTRIBUTORS, INC.?",Jennifer M. Neil,1,0,0
115,Who are the representatives of POOL CORPORATION?,"Melanie Housey Hart, Jennifer M. Neil",1,0,1
115,"What is the role of ALLIANCE TRADING, INC. in the agreement?",GUARANTORS,1,0,0
115,"What is the role of CYPRESS, INC. in the agreement?",GUARANTORS,1,0,0
115,What is the role of POOLFX SUPPLY LLC in the agreement?,GUARANTORS,1,0,0
115,What is the role of POOL DEVELOPMENT LLC in the agreement?,GUARANTORS,1,0,0
115,What is the role of SCP DISTRIBUTORS LLC in the agreement?,GUARANTORS,1,0,0
115,"What is the role of SCP INTERNATIONAL, INC. in the agreement?",GUARANTORS,1,0,0
115,"What is the role of SPLASH HOLDINGS, INC. in the agreement?",GUARANTORS,1,0,0
115,What is the role of SUPERIOR POOL PRODUCTS LLC in the agreement?,GUARANTORS,1,0,0
115,"What is the role of HORIZON DISTRIBUTORS, INC. in the agreement?",GUARANTORS,1,0,0
115,What is the role of POOL CORPORATION in the agreement?,Borrower,1,0,0
115,What companies are the GUARANTORS in the agreement?,"ALLIANCE TRADING, INC., CYPRESS, INC., HORIZON DISTRIBUTORS, INC., POOL DEVELOPMENT LLC, POOLFX SUPPLY LLC, SCP DISTRIBUTORS LLC, SCP INTERNATIONAL, INC., SPLASH HOLDINGS, INC., SUPERIOR POOL PRODUCTS LLC",1,0,1
115,What company is the Lender in the agreement?,"BANK OF AMERICA, N.A.",1,0,0
115,What company is the Borrower in the agreement?,POOL CORPORATION,1,0,0
101,What is the position of Deborah T. Purvin?,Senior Vice President,1,0,0
101,What is the position of Spencer Sockwell?,Corporate Healthcare Banking %C2%96 Manager,1,0,0
101,What is the position of Stanton M. Nelson?,CEO,1,0,0
101,In what organization does Deborah T. Purvin work?,"TEXAS CAPITAL BANK, NATIONAL ASSOCIATION",1,0,0
101,In what organization does Spencer Sockwell work?,LEGACYTEXAS BANK,1,0,0
101,In what organization does Stanton M. Nelson work?,"FOUNDATION HEALTHCARE, INC.",1,0,0
101,"Who is the representative of FOUNDATION HEALTHCARE, INC.?",Stanton M. Nelson,1,0,0
101,Who is the representative of LEGACYTEXAS BANK?,Spencer Sockwell,1,0,0
101,"Who is the representative of TEXAS CAPITAL BANK, NATIONAL ASSOCIATION?",Deborah T. Purvin,1,0,0
101,"What are the roles of FOUNDATION HEALTHCARE, INC. in the agreement?","BORROWER, Borrower",1,0,1
101,What is the role of LEGACYTEXAS BANK in the agreement?,LENDER,1,0,0
101,"What are the roles of TEXAS CAPITAL BANK, NATIONAL ASSOCIATION in the agreement?","ADMINISTRATIVE AGENT, Administrative Agent, LENDER, Sole Book Runner, Sole Lead Arranger",1,0,1
101,What company is the BORROWER in the agreement?,"FOUNDATION HEALTHCARE, INC.",1,0,0
101,What company is the Borrower in the agreement?,"FOUNDATION HEALTHCARE, INC.",1,0,0
101,What companies are the LENDER in the agreement?,"LEGACYTEXAS BANK, TEXAS CAPITAL BANK, NATIONAL ASSOCIATION",1,0,1
101,What company is the ADMINISTRATIVE AGENT in the agreement?,"TEXAS CAPITAL BANK, NATIONAL ASSOCIATION",1,0,0
101,What company is the Administrative Agent in the agreement?,"TEXAS CAPITAL BANK, NATIONAL ASSOCIATION",1,0,0
101,What company is the Sole Lead Arranger in the agreement?,"TEXAS CAPITAL BANK, NATIONAL ASSOCIATION",1,0,0
101,What company is the C Issuer in the agreement?,"TEXAS CAPITAL BANK, NATIONAL ASSOCIATION",1,0,0
101,What company is the Sole Book Runner in the agreement?,"TEXAS CAPITAL BANK, NATIONAL ASSOCIATION",1,0,0
100,What is the position of Christopher M. Ames?,"SVP, Global Relationship Manager",1,0,0
100,What is the position of Mark Strzynski?,Vice President,1,0,0
100,What is the position of Marshall Trenckmann?,Executive Director,1,0,0
100,What is the position of Min Park?,Vice President,1,0,0
100,What is the position of Tyler J. Mei?,Senior Vice President,1,0,0
100,What is the position of Alexis Coyle?,Managing Director,1,0,0
100,What are the positions of Dan Johnston?,"Chief Legal and Administrative Officer, Vice President",1,0,1
100,What is the position of Darran Wee?,Senior Vice President,1,0,0
100,What is the position of Lee Merkle-Raymond?,Managing Director,1,0,0
100,What are the positions of Peter Kuipers?,"Chief Financial Officer, Executive Vice President",1,0,1
100,What are the positions of Ray Aguilar?,"Relationship Manager, Relationship Manager",1,0,1
100,What is the position of Sony Ben-Moshe?,Esq.,1,0,0
100,What is the position of Teuta Ghilaga?,Director,1,0,0
100,What is the position of Thomas Avery?,Relationship Manager,1,0,0
100,In what organization does Christopher M. Ames work?,HSBC BANK USA,1,0,0
100,In what organization does Mark Strzynski work?,COMERICA BANK,1,0,0
100,In what organization does Marshall Trenckmann work?,JPMORGAN CHASE BANK,1,0,0
100,In what organization does Min Park work?,SUNTRUST BANK,1,0,0
100,In what organization does Tyler J. Mei work?,BBVA COMPASS,1,0,0
100,In what organization does Alexis Coyle work?,EAST WEST BANK,1,0,0
100,In what organization does Dan Johnston work?,"Omnicell, Inc.",1,0,0
100,In what organization does Darran Wee work?,"CITIZENS BANK, NATIONAL ASSOCIATION",1,0,0
100,In what organization does Lee Merkle-Raymond work?,BANK OF THE WEST,1,0,0
100,In what organization does Peter Kuipers work?,"OMNICELL, INC.",1,0,0
100,In what organization does Ray Aguilar work?,"WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,0
100,In what organization does Sony Ben-Moshe work?,Latham %26 Watkins LLP,1,0,0
100,In what organization does Teuta Ghilaga work?,MUFG UNION BANK,1,0,0
100,In what organization does Thomas Avery work?,FIFTH THIRD BANK,1,0,0
100,"Who is the representative of CITIZENS BANK, NATIONAL ASSOCIATION?",Darran Wee,1,0,0
100,Who is the representative of COMERICA BANK?,Mark Strzynski,1,0,0
100,Who is the representative of HSBC BANK USA?,Christopher M. Ames,1,0,0
100,Who is the representative of SUNTRUST BANK?,Min Park,1,0,0
100,Who is the representative of BANK OF THE WEST?,Lee Merkle-Raymond,1,0,0
100,Who is the representative of BBVA COMPASS?,Tyler J. Mei,1,0,0
100,Who is the representative of EAST WEST BANK?,Alexis Coyle,1,0,0
100,Who is the representative of FIFTH THIRD BANK?,Thomas Avery,1,0,0
100,Who is the representative of JPMORGAN CHASE BANK?,Marshall Trenckmann,1,0,0
100,Who is the representative of MUFG UNION BANK?,Teuta Ghilaga,1,0,0
100,"Who is the representative of OMNICELL, INC.?",Peter Kuipers,1,0,0
100,"Who is the representative of WELLS FARGO BANK, NATIONAL ASSOCIATION?",Ray Aguilar,1,0,0
100,"Who is the representative of Omnicell, Inc.?",Dan Johnston,1,0,0
100,Who is the representative of Latham %26 Watkins LLP?,Sony Ben-Moshe,1,0,0
100,"What is the location of Wells Fargo Bank, National Association?","400 Hamilton Ave., Suite 110Palo Alto, CA 94301",1,0,0
100,"What is the location of Omnicell, Inc.?","590 E. Middlefield RoadMountain View, CA 94043-4008",1,0,0
100,What is the location of Latham %26 Watkins LLP?,"12670 High Bluff DriveSan Diego, California  92103",1,0,0
100,"Which company is associated with 12670 High Bluff DriveSan Diego, California  92103?",Latham %26 Watkins LLP,1,0,0
100,"Which company is associated with 400 Hamilton Ave., Suite 110Palo Alto, CA 94301?","Wells Fargo Bank, National Association",1,0,0
100,"Which company is associated with 590 E. Middlefield RoadMountain View, CA 94043-4008?","Omnicell, Inc.",1,0,0
100,"What are the roles of BANK OF THE WEST, FIFTH THIRD BANK in the agreement?","Administrative Agent, Co-Documentation Agent, Syndication Agent",1,0,1
100,"What are the roles of JPMORGAN CHASE BANK, N.A. in the agreement?","Administrative Agent, Co-Documentation Agent, Syndication Agent",1,0,1
100,"What are the roles of MUFG UNION BANK, N.A. in the agreement?","Administrative Agent, Co-Documentation Agent, Syndication Agent",1,0,1
100,What are the roles of SUNTRUST BANK in the agreement?,"Administrative Agent, Co-Documentation Agent, Syndication Agent",1,0,1
100,"What are the roles of WELLS FARGO SECURITIES, LLC in the agreement?","Sole Bookrunner, Sole Lead Arranger",1,0,1
100,"What is the role of OMNICELL, INC. in the agreement?",Borrower,1,0,0
100,"What are the roles of WELLS FARGO BANK, NATIONAL ASSOCIATION in the agreement?","Administrative Agent, Co-Documentation Agent, Syndication Agent",1,0,1
100,"What are the roles of Wells Fargo Bank, National Association in the agreement?","Administrative Agent, Co-Documentation Agent, Syndication Agent",1,0,1
100,"What is the role of Omnicell, Inc. in the agreement?",Borrower,1,0,0
100,What companies are the Administrative Agent in the agreement?,"BANK OF THE WEST, FIFTH THIRD BANK, JPMORGAN CHASE BANK, N.A., MUFG UNION BANK, N.A., SUNTRUST BANK, WELLS FARGO BANK, NATIONAL ASSOCIATION, Wells Fargo Bank, National Association",1,0,1
100,What companies are the Co-Documentation Agent in the agreement?,"BANK OF THE WEST, FIFTH THIRD BANK, JPMORGAN CHASE BANK, N.A., MUFG UNION BANK, N.A., SUNTRUST BANK, WELLS FARGO BANK, NATIONAL ASSOCIATION, Wells Fargo Bank, National Association",1,0,1
100,What companies are the Syndication Agent in the agreement?,"BANK OF THE WEST, FIFTH THIRD BANK, JPMORGAN CHASE BANK, N.A., MUFG UNION BANK, N.A., SUNTRUST BANK, WELLS FARGO BANK, NATIONAL ASSOCIATION, Wells Fargo Bank, National Association",1,0,1
100,What company is the Sole Lead Arranger in the agreement?,"WELLS FARGO SECURITIES, LLC",1,0,0
100,What company is the Sole Bookrunner in the agreement?,"WELLS FARGO SECURITIES, LLC",1,0,0
100,What companies are the Issuing Lender in the agreement?,"BANK OF THE WEST, BBVA COMPASS, CITIZENS BANK, NATIONAL ASSOCIATION, COMERICA BANK, EAST WEST BANK, FIFTH THIRD BANK, HSBC BANK USA, JPMORGAN CHASE BANK, MUFG UNION BANK, SUNTRUST BANK, WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,1
100,What companies are the Swingline Lender in the agreement?,"BANK OF THE WEST, BBVA COMPASS, CITIZENS BANK, NATIONAL ASSOCIATION, COMERICA BANK, EAST WEST BANK, FIFTH THIRD BANK, HSBC BANK USA, JPMORGAN CHASE BANK, MUFG UNION BANK, SUNTRUST BANK, WELLS FARGO BANK, NATIONAL ASSOCIATION",1,0,1
100,What companies are the Borrower in the agreement?,"OMNICELL, INC., Omnicell, Inc.",1,0,1
114,What is the position of Maurice Amsellem?,Authorized Signatory,1,0,0
114,What is the position of Peter Feret?,Chief Financial Officer,1,0,0
114,In what organization does Maurice Amsellem work?,"Apollo Capital Management GP, LLC",1,0,0
114,In what organization does Peter Feret work?,SALESLINK MEXICO HOLDING CORP.,1,0,0
114,"Who is the representative of Apollo Capital Management GP, LLC?",Maurice Amsellem,1,0,0
114,Who is the representative of SALESLINK MEXICO HOLDING CORP.?,Peter Feret,1,0,0
114,What is the location of MODUSLINK CORPORATION?,"ModusLink Corporation1601 Trapelo Road, Suite 170Waltham, Massachusetts 02451",1,0,0
114,What is the location of MidCap Financial Services?,"7255 Woodmont Avenue, Suite 200Bethesda, Maryland 20814",1,0,0
114,"Which company is associated with 7255 Woodmont Avenue, Suite 200Bethesda, Maryland 20814?",MidCap Financial Services,1,0,0
114,"Which company is associated with ModusLink Corporation1601 Trapelo Road, Suite 170Waltham, Massachusetts 02451?",MODUSLINK CORPORATION,1,0,0
114,What are the roles of MIDCAP FINANCIAL TRUST in the agreement?,"AGENT, Agent, LENDER",1,0,1
114,"What is the role of SOL HOLDINGS, INC in the agreement?",GUARANTORS,1,0,0
114,What are the roles of MODUSLINK CORPORATION in the agreement?,"BORROWERS, Borrower",1,0,1
114,What is the role of SALESLINK MEXICO HOLDING CORP. in the agreement?,GUARANTORS,1,0,0
114,What company is the AGENT in the agreement?,MIDCAP FINANCIAL TRUST,1,0,0
114,What company is the Agent in the agreement?,MIDCAP FINANCIAL TRUST,1,0,0
114,What company is the LENDER in the agreement?,MIDCAP FINANCIAL TRUST,1,0,0
114,What company is the Lender in the agreement?,MIDCAP FINANCIAL TRUST,1,0,0
114,What companies are the GUARANTORS in the agreement?,"SALESLINK MEXICO HOLDING CORP., SOL HOLDINGS, INC",1,0,1
114,What company is the BORROWERS in the agreement?,MODUSLINK CORPORATION,1,0,0
114,What company is the Borrower in the agreement?,MODUSLINK CORPORATION,1,0,0
128,What is the position of Derek Jensen?,Vice President,1,0,0
128,What is the position of Frank Pelzer?,Chief Financial Officer,1,0,0
128,What is the position of Gill Skala?,Director,1,0,0
128,What are the positions of Leni Preciado?,"Director, Market Manager",1,0,1
128,What is the position of Mario De Luca?,Director,1,0,0
128,What is the position of Nicholas Heslip?,Authorized Signatory,1,0,0
128,What is the position of Ryan Zimmerman?,Vice President,1,0,0
128,What is the position of Timothy G. Holsapple?,Senior Vice President,1,0,0
128,In what organization does Derek Jensen work?,"JPMORGAN CHASE BANK, N.A.",1,0,0
128,In what organization does Frank Pelzer work?,"F5 NETWORKS, INC.",1,0,0
128,In what organization does Gill Skala work?,Barclays Bank PLC,1,0,0
128,In what organization does Leni Preciado work?,Barclays Bank PLC,1,0,0
128,In what organization does Mario De Luca work?,Barclays Bank PLC,1,0,0
128,In what organization does Nicholas Heslip work?,Royal Bank of Canada,1,0,0
128,In what organization does Ryan Zimmerman work?,"JPMORGAN CHASE BANK, N.A.",1,0,0
128,In what organization does Timothy G. Holsapple work?,"Bank of America, N.A.",1,0,0
128,"Who is the representative of Bank of America, N.A.?",Timothy G. Holsapple,1,0,0
