document_number,question,answer,num_hops,num_set_operations,multiple_answers,llm_response
154,what is the address of middle market servicing of the company where tischar n luckett is employed,"il, 60603 2300, 10 south dearborn",3,0,0,"JPMorgan Chase Bank, N.A. Middle Market Servicing 10 South Dearborn, Floor L2 Suite IL1-1145 Chicago, IL, 60603-2300"
154,what is the address of middle market servicing of the company where erica cross is employed,"il, 60603 2300, 10 south dearborn",3,0,0,"JPMorgan Chase Bank, N.A. Middle Market Servicing 10 South Dearborn, Floor L2 Suite IL1-1145 Chicago, IL, 60603-2300"
154,what is the address of commercial banking of the company where tischar n luckett is employed,"ny 10004, 4 new york plaza, floor 17new york",3,0,0,"JPMorgan Chase Bank, N.A. Commercial Banking 4 New York Plaza, Floor 17 New York, NY 10004"
154,what is the address of commercial banking of the company where erica cross is employed,"ny 10004, 4 new york plaza, floor 17new york",3,0,0,"JPMorgan Chase Bank, N.A. Commercial Banking 4 New York Plaza, Floor 17 New York, NY 10004"
155,who is the chief executive officer and directors of boxlight corporation,michael pope,2,1,0,Chief Executive Officer: Michael R. Pope; Directors: Not found
155,who is the chief financial officer and director of sahara holdings limited,patrick foley,2,1,0,"Chief Financial Officer: Not found; Director(s): Michael Pope, Patrick Foley"
155,who is the chief financial officer and statutory director of sahara holdings limited,patrick foley,2,1,0,Chief Financial Officer: Not found; Statutory Director: Not found
155,who is the chief financial officer and directors of sahara holdings limited,patrick foley,2,1,0,"Chief Financial Officer: Not found; Director(s): Michael Pope, Patrick Foley"
155,who is the director and statutory director of sahara holdings limited,patrick foley,2,1,0,"Director(s): Michael Pope, Patrick Foley; Statutory Director: Not found"
155,who is the director and directors of sahara holdings limited,patrick foley,2,1,0,"Director(s): Michael Pope, Patrick Foley"
155,who is the statutory director and directors of sahara holdings limited,patrick foley,2,1,0,"Statutory Director: Not found; Director(s): Michael Pope, Patrick Foley"
155,who is the chief executive officer and directors of sahara holdings limited,michael pope,2,1,0,"Chief Executive Officer: Not found; Director(s): Michael Pope, Patrick Foley"
155,"who is the directors of the company associated with 1045 progress circle lawrenceville, georgia 30043",michael pope,3,0,0,Not found
155,"who is the chief executive officer of the company associated with 1045 progress circle lawrenceville, georgia 30043",michael pope,3,0,0,Michael R. Pope
155,who is the chief executive officer of the company where patrick foley is employed,michael pope,3,0,0,Not found
155,who is the chief financial officer of the company where michael pope is employed,patrick foley,3,0,0,Not found
155,who is the director of the company where michael pope is employed,patrick foley,3,0,0,Michael R. Pope
155,who is the statutory director of the company where michael pope is employed,patrick foley,3,0,0,Not found
155,who is the chief operating officer of the company which is the guarantors in the agreement,hank nance,3,0,0,Hank Nance (Chief Operating Officer)
155,who is the chief executive officer of the company which is the guarantors in the agreement,michael r. pope,3,0,0,Michael R. Pope (Chief Executive Officer of EOSEDU LLC)
155,who is the manager of the company which is the guarantors in the agreement,jens holstebro,3,0,0,"Jens Holstebro (Manager of FrontRow Calypso, LLC)"
155,who is the authorized signatory of the company which is the lenders in the agreement,harry chung,3,0,0,Harry Chung (Authorized Signatory of WhiteHawk Finance LLC)
141,who is the treasurer of the company which is the borrower in the agreement,ann t. anthony,3,0,0,Ann T. Anthony
169,"who is the chief accounting officer and controller of chiquita brands international, inc.",joseph b. johnson,2,1,0,Joseph B. Johnson
169,"who is the chief accounting officer and treasurer of chiquita brands international, inc.",joseph b. johnson,2,1,0,Joseph B. Johnson
169,"who is the chief accounting officer and vice president of chiquita brands international, inc.",joseph b. johnson,2,1,0,Joseph B. Johnson
169,"who is the controller and treasurer of chiquita brands international, inc.",joseph b. johnson,2,1,0,Joseph B. Johnson
169,"who is the controller and vice president of chiquita brands international, inc.",joseph b. johnson,2,1,0,Joseph B. Johnson
169,"who is the treasurer and vice president of chiquita brands international, inc.",joseph b. johnson,2,1,0,Joseph B. Johnson
169,"who is the treasurer of the company associated with 550 south caldwell streetcharlotte, north carolina 28202",joseph b. johnson,3,0,0,Joseph B. Johnson
169,"who is the chief accounting officer of the company associated with 550 south caldwell streetcharlotte, north carolina 28202",joseph b. johnson,3,0,0,Joseph B. Johnson
169,"who is the vice president of the company associated with 550 south caldwell streetcharlotte, north carolina 28202",joseph b. johnson,3,0,0,Joseph B. Johnson
169,"who is the controller of the company associated with 550 south caldwell streetcharlotte, north carolina 28202",joseph b. johnson,3,0,0,Joseph B. Johnson
169,who is the vice president of the company where timothy j. devane is employed,jeff bliss,3,0,0,Not found
169,who is the executive director of the company where jeff bliss is employed,timothy j. devane,3,0,0,Not found
169,who is the chief accounting officer of the company which is the parent borrower in the agreement,joseph b. johnson,3,0,0,Joseph B. Johnson
169,who is the controller of the company which is the parent borrower in the agreement,joseph b. johnson,3,0,0,Joseph B. Johnson
169,who is the treasurer of the company which is the parent borrower in the agreement,joseph b. johnson,3,0,0,Joseph B. Johnson
169,who is the vice president of the company which is the parent borrower in the agreement,joseph b. johnson,3,0,0,Joseph B. Johnson
169,who is the vice president of the company which is the documentation agent in the agreement,jeff bliss,3,0,0,Not found
169,who is the vice president of the company which is the syndication agent in the agreement,jeff bliss,3,0,0,Jeff Bliss
169,who is the vice president of the company which is the lead arranger in the agreement,jeff bliss,3,0,0,Jeff Bliss
169,who is the vice president of the company which is the lender in the agreement,jeff bliss,3,0,0,Jeff Bliss
169,who is the executive director of the company which is the documentation agent in the agreement,timothy j. devane,3,0,0,Not found
169,who is the executive director of the company which is the syndication agent in the agreement,timothy j. devane,3,0,0,Not found
169,who is the executive director of the company which is the lead arranger in the agreement,timothy j. devane,3,0,0,Not found
169,who is the executive director of the company which is the lender in the agreement,timothy j. devane,3,0,0,Not found
169,"what role does goldman sachs bank usa have in the agreement which is not the role of co peratieve centrale raiffeisen boerenleenbank b.a., rabobank nederland , new york branch",documentation agent,2,1,0,Documentation Agent
169,"what role does goldman sachs bank usa have in the agreement which is not the role of wells fargo bank, national association",documentation agent,2,1,0,Documentation Agent
169,"what role does merrill, lynch, pierce, fenner smith incorporated have in the agreement which is not the role of co peratieve centrale raiffeisen boerenleenbank b.a., rabobank nederland , new york branch",book runners,2,1,0,Joint Book Runner
169,what company is the documentation agent but not the lead arranger in the agreement,"n.a., bank of america",2,1,0,Goldman Sachs Bank USA
