document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension,llm_response
39,"what is the role in the agreement of the company associated with universal stainless alloy products, inc.",borrower,2,0,0.0,Borrower
39,"what is the chief executive office office of north jackson specialty steel, llc","oh 44541, 2058 south bailey roadnorth jackson",2,0,,"2058 South Bailey Road North Jackson, OH 44541"
39,"what is the chief executive office office of universal stainless alloy products, inc.","pa 15017, 600 mayer streetbridgeville",2,0,,"600 Mayer Street Bridgeville, PA 15017"
39,"what is the chief executive office office of dunkirk specialty steel, llc","ny 14048, 830 brigham roaddunkirk",2,0,,"830 Brigham Road Dunkirk, NY 14048"
11,what position does gene riego de dios hold,executive director,1,0,,Executive Director
11,what position does carolyn kee hold,vice president,1,0,,Vice President
11,what position does craig malloy hold,director,1,0,,Director
11,what position does mukesh singh hold,director,1,0,,Director
11,what position does robert ehudin hold,authorized signatory,1,0,,Authorized Signatory
11,what position does virginia cosenza hold,vice president,1,0,,Vice President
11,who is the authorized signatory of goldman sachs bank usa,robert ehudin,2,0,0.0,Robert Ehudin
11,who is the treasurer of honeywell international inc.,john j. tus,2,0,0.0,John J. Tus
11,what is the role in the agreement of the company where robert ehudin is employed,initial lender,2,0,0.0,Initial Lender
11,what is the role in the agreement of the company where mukesh singh is employed,initial lender,2,0,0.0,Initial Lender
11,what is the role in the agreement of the company where craig malloy is employed,initial lender,2,0,0.0,Initial Lender
11,what is the role in the agreement of the company where john j. tus is employed,borrower,2,0,0.0,Borrower
11,what is the role in the agreement of the company where carolyn kee is employed,borrower,2,0,0.0,Initial Lender
11,what is the role in the agreement of the company where virginia cosenza is employed,borrower,2,0,0.0,Initial Lender
11,what is the role in the agreement of the company associated with barclays bank plc,initial lender,2,0,0.0,Initial Lender
11,"what is the role in the agreement of the company associated with citibank, n.a.",initial lender,2,0,0.0,Initial Lender
11,"what is the role in the agreement of the company associated with deutsche bank ag new york branch,",initial lender,2,0,0.0,Initial Lender
11,what is the role in the agreement of the company associated with goldman sachs bank usa,initial lender,2,0,0.0,Initial Lender
11,"what is the role in the agreement of the company associated with bank of america, n.a.",initial lender,2,0,0.0,Initial Lender
11,what is the role in the agreement of the company associated with honeywell international inc.,borrower,2,0,0.0,Borrower
11,"what is the loan and agency services group, office of jpmorgan chase bank, n.a","floor 3, de 19713, ops 2500 stanton christiana rd.newark",2,0,,Administrative Agent
110,what position does alan dawson hold,director,1,0,,Director
110,what position does alia qaddumi hold,director,1,0,,Director
110,what position does annie dorval hold,authorized signatory,1,0,,Authorized Signatory
110,what position does brendan heneghan hold,director,1,0,,Director
110,what position does dave katz hold,executive director,1,0,,Executive Director
110,what position does david l. berger hold,director,1,0,,Director
110,what position does donna demagistris hold,authorized signatory,1,0,,Authorized Signatory
110,what position does houssem daly hold,associate director,1,0,,Associate Director
110,what position does jason s. york hold,authorized signatory,1,0,,Authorized Signatory
110,what position does john prigge hold,senior vice president,1,0,,Senior Vice President
110,what position does josh rosenthal hold,authorized signatory,1,0,,Authorized Signatory
110,what position does kenneth chin hold,director,1,0,,Director
110,what position does michael zeller hold,vice president,1,0,,Vice President
110,what position does nathan starr hold,vice president,1,0,,Vice President
110,what position does peter gilgen hold,vice president and treasurer,1,0,,Vice President and Treasurer
110,what position does stephen hoffman hold,managing director,1,0,,Managing Director
110,what position does stephen monto hold,svp,1,0,,SVP
110,what position does sydney g. dennis hold,director,1,0,,Director
110,what position does traci bankston hold,vice president,1,0,,Vice President
110,what position does yann pirio hold,managing director,1,0,,Managing Director
110,"who is the executive director of jpmorgan chase bank, n.a.",dave katz,2,0,0.0,Dave Katz
110,"who is the authorized signatory of mizuho bank, ltd.",donna demagistris,2,0,0.0,Donna DeMagistris
110,who is the vice president and treasurer of mplx gp llc,peter gilgen,2,0,0.0,Peter Gilgen
110,"who is the svp of pnc bank, national association",stephen monto,2,0,0.0,Stephen Monto
110,who is the senior vice president of u.s. bank national association,john prigge,2,0,0.0,John Prigge
110,"who is the associate director of ubs ag, stamford branch",houssem daly,2,0,0.0,Houssem Daly
110,what is the role in the agreement of the company associated with barclays bank plc,arrangers,2,0,0.0,Lender
104,what position does andre s. valentine hold,chief financial officer,1,0,,Chief Financial Officer
104,what position does david r. wiedwald hold,treasurer,1,0,,Treasurer
104,what position does diane emanuel hold,managing director,1,0,,Managing Director
104,what position does jeffrey p. fisher hold,vice president,1,0,,Vice President
104,what position does john di legge hold,vice president,1,0,,Vice President
104,what position does kyle r. holtz hold,director,1,0,,Director
104,what position does lillian kim hold,director,1,0,,Director
104,what position does mark irey hold,vice president,1,0,,Vice President
104,what position does maurici llad hold,executive director,1,0,,"Executive Director, Corporate Banking Americas & Asia"
104,what position does michael vondriska hold,vice president,1,0,,Vice President
104,what position does robert kling hold,vice president,1,0,,Vice President
104,what position does ryan durkin hold,authorized signatory,1,0,,Authorized Signatory
104,what position does sherlyn nelson hold,vice president,1,0,,Vice President
104,what position does steven aloupis hold,managing director,1,0,,Managing Director
104,what position does ted koerner hold,managing director,1,0,,Managing Director
104,what position does william w. carroll hold,senior vice president,1,0,,Senior Vice President
104,"who is the senior vice president of associated bank, n.a.",william w. carroll,2,0,0.0,William W. Carroll
104,"who is the executive director of banco de sabadell, s.a., miami branch",maurici llad,2,0,0.0,Maurici Lladó
104,who is the authorized signatory of goldman sachs bank usa,ryan durkin,2,0,0.0,Ryan Durkin
104,who is the managing director of standard chartered bank,steven aloupis,2,0,0.0,Steven Aloupis
104,who is the chief financial officer of convergys corporation,andre s. valentine,2,0,0.0,Andre S. Valentine
104,who is the treasurer of convergys corporation,david r. wiedwald,2,0,0.0,David R. Wiedwald
104,"what is the role in the agreement of the company associated with citibank, n.a",agent,2,0,0.0,"Administrative Agent, Lender"
104,"what is the role in the agreement of the company associated with citibank, n.a.",agent,2,0,0.0,"Administrative Agent, Lender"
104,"what is the role in the agreement of the company associated with pnc bank, national association",agent,2,0,0.0,Co-Documentation Agent
104,"what is the role in the agreement of the company associated with the bank of tokyo mitsubishi ufj, ltd",agent,2,0,0.0,Co-Documentation Agent
104,what is the role in the agreement of the company associated with u.s. bank national association,agent,2,0,0.0,Co-Documentation Agent
138,what position does christopher harahan hold,vice president,1,0,,Vice President
138,what position does frederick h. denecke hold,senior vice president,1,0,,Senior Vice President
138,what position does nicolas zitelli hold,senior vice president,1,0,,Senior Vice President
138,who is the vice president of u.s. bank national association,christopher harahan,2,0,0.0,Christopher Harahan
138,"who is the chief financial officer of rexford industrial realty, l.p.",adeel khan,2,0,0.0,Not found
138,"who is the chief financial officer and secretary of rexford industrial realty, l.p.",adeel khan,2,0,0.0,Adeel Khan
138,"who is the secretary of rexford industrial realty, l.p.",adeel khan,2,0,0.0,Not found
138,what is the role in the agreement of the company where christopher harahan is employed,lender,2,0,0.0,"Lender, Syndication Agent, Joint Lead Arranger, Joint Bookrunner"
138,what is the role in the agreement of the company where frederick h. denecke is employed,lender,2,0,0.0,Lender
138,what is the role in the agreement of the company where nicolas zitelli is employed,lender,2,0,0.0,"Administrative Agent, Lender, Joint Lead Arranger, Joint Bookrunner"
138,what is the role in the agreement of the company where adeel khan is employed,guarantors,2,0,0.0,Borrower
138,what is the role in the agreement of the company associated with pnc capital markets llc,lead arrangers,2,0,0.0,"Joint Lead Arranger, Joint Bookrunner"
138,"what is the role in the agreement of the company associated with rexford industrial realty, l.p",borrower,2,0,0.0,Borrower
138,"what is the role in the agreement of the company associated with rexford industrial realty, l.p.",borrower,2,0,0.0,Borrower
138,what is the role in the agreement of the company associated with u.s. bank national association,lender,2,0,0.0,"Lender, Syndication Agent, Joint Lead Arranger, Joint Bookrunner"
138,what is the role in the agreement of the company associated with capital one national association,lender,2,0,0.0,Lender
138,"what is the role in the agreement of the company associated with rexford industrial realty, inc.",guarantors,2,0,0.0,Parent
