document_number,question,answer,num_hops,num_set_operations,multiple_answer_dimension,llm_response,multiple_answers,f1_score,edit_distance,cosine_similarity,llm_as_a_judge
114,who is the chief financial officer of saleslink mexico holding corp.,peter feret,2,0,0.0,Peter Feret,,1.0,0.0,1.0000000000000002,5
114,what is the role in the agreement of the company where peter feret is employed,guarantors,2,0,0.0,Not found,,0.0,1.0,0.0,1
114,"what is the role in the agreement of the company associated with sol holdings, inc",guarantors,2,0,0.0,Not found,,0.0,1.0,0.0,1
114,what is the role in the agreement of the company associated with saleslink mexico holding corp.,guarantors,2,0,0.0,Borrower,,0.0,0.8,0.0,1
128,what position does derek jensen hold,vice president,1,0,,Not found,,0.0,0.8571428571428571,0.0,1
128,what position does frank pelzer hold,chief financial officer,1,0,,Not found,,0.0,0.8695652173913043,0.0,1
128,what position does gill skala hold,director,1,0,,Not found,,0.0,1.0,0.0,1
128,what position does mario de luca hold,director,1,0,,Not found,,0.0,1.0,0.0,1
128,what position does nicholas heslip hold,authorized signatory,1,0,,Not found,,0.0,0.85,0.0,1
128,what position does ryan zimmerman hold,vice president,1,0,,Not found,,0.0,0.8571428571428571,0.0,1
128,what position does timothy g. holsapple hold,senior vice president,1,0,,Not found,,0.0,0.8095238095238095,0.0,1
128,what company is both the  bookrunner and the bookrunner in the agreement,"inc., bofa securities",1,1,0.0,Not found,,0.0,0.7894736842105263,0.0,1
128,what company is both the  bookrunners and the bookrunners in the agreement,"inc., bofa securities",1,1,0.0,Not found,,0.0,0.7894736842105263,0.0,1
128,what company is both the  lead arranger and the arranger in the agreement,"inc., bofa securities",1,1,0.0,Not found,,0.0,0.7894736842105263,0.0,1
128,what company is both the  book manager and the book manager in the agreement,"inc., bofa securities",1,1,0.0,Not found,,0.0,0.7894736842105263,0.0,1
128,what company is both the  lead arranger and the lead arranger in the agreement,"inc., bofa securities",1,1,0.0,Not found,,0.0,0.7894736842105263,0.0,1
128,what company is both the  lead bookrunner and the bookrunner in the agreement,"inc., bofa securities",1,1,0.0,Not found,,0.0,0.7894736842105263,0.0,1
128,what company is both the  book runner and the book runner in the agreement,"inc., bofa securities",1,1,0.0,Not found,,0.0,0.7894736842105263,0.0,1
128,what company is both the  bookrunner and the bookrunner in the agreement,"n.a., jpmorgan chase bank",1,1,0.0,Not found,,0.0,0.8181818181818182,0.0,1
128,what company is both the  bookrunners and the bookrunners in the agreement,"n.a., jpmorgan chase bank",1,1,0.0,Not found,,0.0,0.8181818181818182,0.0,1
128,what company is both the  lead arranger and the arranger in the agreement,"n.a., jpmorgan chase bank",1,1,0.0,Not found,,0.0,0.8181818181818182,0.0,1
128,what company is both the  book manager and the book manager in the agreement,"n.a., jpmorgan chase bank",1,1,0.0,Not found,,0.0,0.8181818181818182,0.0,1
128,what company is both the  lead arranger and the lead arranger in the agreement,"n.a., jpmorgan chase bank",1,1,0.0,Not found,,0.0,0.8181818181818182,0.0,1
128,what company is both the  lead bookrunner and the bookrunner in the agreement,"n.a., jpmorgan chase bank",1,1,0.0,Not found,,0.0,0.8181818181818182,0.0,1
128,what company is both the  book runner and the book runner in the agreement,"n.a., jpmorgan chase bank",1,1,0.0,Not found,,0.0,0.8181818181818182,0.0,1
128,"who is the senior vice president of bank of america, n.a.",timothy g. holsapple,2,0,0.0,Not found,,0.0,0.7894736842105263,0.0,1
128,"who is the chief financial officer of f5 networks, inc.",frank pelzer,2,0,0.0,Not found,,0.0,0.9166666666666666,0.0,1
128,who is the authorized signatory of royal bank of canada,nicholas heslip,2,0,0.0,Not found,,0.0,0.8,0.0,1
128,who is the market manager of barclays bank plc,leni preciado,2,0,0.0,Not found,,0.0,0.8461538461538461,0.0,1
128,what is the role in the agreement of the company where timothy g. holsapple is employed,agent,2,0,0.0,Not found,,0.0,0.8888888888888888,0.0,1
128,"what is the role in the agreement of the company associated with bank of america, n.a.",agent,2,0,0.0,Not found,,0.0,0.8888888888888888,0.0,1
29,what position does efrain rivera hold,chief financial officer,1,0,,Not found,,0.0,0.8695652173913043,0.0,1
29,what company is both the administrative agent and the agent in the agreement,"pnc bank, national association",1,1,0.0,Not found,,0.0,0.8620689655172413,0.0,1
29,what company is both the administrative borrower and the borrower in the agreement,"pnc bank, national association",1,1,0.0,Not found,,0.0,0.8620689655172413,0.0,1
29,"who is the chief financial officer of paychex, inc.",efrain rivera,2,0,0.0,Efrain Rivera,,1.0,0.0,1.0000000000000002,5
29,what is the role in the agreement of the company where efrain rivera is employed,borrower,2,0,0.0,Not found,,0.0,0.7777777777777778,0.0,1
29,what is the role in the agreement of the company where frank hamblett is employed,borrower,2,0,0.0,Not found,,0.0,0.7777777777777778,0.0,1
29,"what is the role in the agreement of the company associated with advantage payroll services, inc.",guarantors,2,0,0.0,Not found,,0.0,1.0,0.0,1
29,"what is the role in the agreement of the company associated with paychex, inc",parent,2,0,0.0,Parent,,1.0,0.0,1.0,5
29,"what is the role in the agreement of the company associated with paychex, inc.",parent,2,0,0.0,Parent,,1.0,0.0,1.0,5
29,what is the role in the agreement of the company associated with paychex advance llc,borrower,2,0,0.0,Borrower,,1.0,0.0,1.0,5
29,"what is the role in the agreement of the company associated with oasis ahr pl, llc",guarantors,2,0,0.0,Yes,,0.0,0.9,0.0,1
29,"what is the role in the agreement of the company associated with oasis advisory services, inc.",guarantors,2,0,0.0,Not found,,0.0,1.0,0.0,1
29,"what is the role in the agreement of the company associated with oasis employment services, inc.",guarantors,2,0,0.0,Lender,,0.0,0.8,0.0,1
29,"what is the role in the agreement of the company associated with oasis outsourcing contract iii, inc.",guarantors,2,0,0.0,Yes,,0.0,0.9,0.0,1
29,"what is the role in the agreement of the company associated with oasis outsourcing tx, inc.",guarantors,2,0,0.0,Yes,,0.0,0.9,0.0,1
29,"what is the role in the agreement of the company associated with pbs of america, llc",guarantors,2,0,0.0,Not found,,0.0,1.0,0.0,1
29,"what is the role in the agreement of the company associated with pbs of central florida, llc",guarantors,2,0,0.0,Guarantor,,0.0,0.1,0.0,4
29,"what is the role in the agreement of the company associated with paychex, inc.",borrower,2,0,0.0,Parent,,0.0,0.875,0.0,1
29,"what is the role in the agreement of the company associated with paychex administrative services, llc",guarantors,2,0,0.0,Not found,,0.0,1.0,0.0,1
29,"what is the role in the agreement of the company associated with paychex business solutions, llc",guarantors,2,0,0.0,Named Applicant,,0.0,0.9333333333333333,0.0,1
29,"what is the role in the agreement of the company associated with paychex holdings, llc",guarantors,2,0,0.0,Not found,,0.0,1.0,0.0,1
29,what is the role in the agreement of the company associated with paychex management llc,guarantors,2,0,0.0,Not found,,0.0,1.0,0.0,1
29,what is the role in the agreement of the company associated with paychex north america inc.,guarantors,2,0,0.0,Guarantor,,0.0,0.1,0.0,4
29,"what is the role in the agreement of the company associated with paychex peo i, llc",guarantors,2,0,0.0,Guarantor,,0.0,0.1,0.0,4
29,"what is the role in the agreement of the company associated with paychex peo ii, llc",guarantors,2,0,0.0,Guarantor,,0.0,0.1,0.0,4
29,"what is the role in the agreement of the company associated with paychex peo iii, llc",guarantors,2,0,0.0,Guarantor,,0.0,0.1,0.0,4
29,"what is the role in the agreement of the company associated with paychex peo iv, llc",guarantors,2,0,0.0,Guarantor,,0.0,0.1,0.0,4
29,"what is the role in the agreement of the company associated with paychex peo ix, llc",guarantors,2,0,0.0,Guarantor,,0.0,0.1,0.0,4
29,"what is the role in the agreement of the company associated with paychex peo v, llc",guarantors,2,0,0.0,Guarantor,,0.0,0.1,0.0,4
29,"what is the role in the agreement of the company associated with paychex peo vi, llc",guarantors,2,0,0.0,Guarantor,,0.0,0.1,0.0,4
29,"what is the role in the agreement of the company associated with paychex peo vii, llc",guarantors,2,0,0.0,Guarantor,,0.0,0.1,0.0,4
29,"what is the role in the agreement of the company associated with paychex peo viii, llc",guarantors,2,0,0.0,Guarantor,,0.0,0.1,0.0,4
29,"what is the role in the agreement of the company associated with paychex peo x, llc",guarantors,2,0,0.0,Guarantor,,0.0,0.1,0.0,4
29,what is the role in the agreement of the company associated with paychex of new york llc,guarantors,2,0,0.0,Lender,,0.0,0.8,0.0,1
29,"what is the role in the agreement of the company associated with wri ii, inc.",guarantors,2,0,0.0,Not found,,0.0,1.0,0.0,1
29,what is the role in the agreement of the company associated with nixon peabody llp,borrower,2,0,0.0,counsel for the Loan Parties,,0.0,0.8571428571428571,0.0,1
15,what position does jared randall hold,executive director,1,0,,Not found,,0.0,0.8888888888888888,0.0,1
15,what position does racquel a.c. small hold,executive director,1,0,,Not found,,0.0,0.8888888888888888,0.0,1
15,what position does shawn matthews hold,ceo,1,0,,Not found,,0.0,0.8888888888888888,0.0,1
15,"who is the ceo of 2477 deerfield drive, llc,",shawn matthews,2,0,0.0,Not found,,0.0,0.9285714285714286,0.0,1
15,what is the role in the agreement of the company where shawn matthews is employed,borrower,2,0,0.0,Not found,,0.0,0.7777777777777778,0.0,1
15,what is the role in the agreement of the company where racquel a.c. small is employed,lender,2,0,0.0,Not found,,0.0,1.0,0.0,1
15,what is the role in the agreement of the company where jared randall is employed,lender,2,0,0.0,Not found,,0.0,1.0,0.0,1
15,"what is the role in the agreement of the company associated with cf real estate holdings, llc",guarantor,2,0,0.0,Not found,,0.0,1.0,0.0,1
15,"what is the role in the agreement of the company associated with 2477 deerfield drive, llc,",borrower,2,0,0.0,Borrower,,1.0,0.0,1.0,5
15,what is the role in the agreement of the company associated with ubs ag,lender,2,0,0.0,Not found,,0.0,1.0,0.0,1
15,what is the branch office office of ubs ag,"new york 10019, 1285 avenue of the americasnew york",2,0,,Not found,,0.0,0.9,0.0,1
39,what position does david b. thayer hold,vice president,1,0,,Not found,,0.0,0.8571428571428571,0.0,1
39,what position does james foley hold,senior vice president,1,0,,Not found,,0.0,0.8095238095238095,0.0,1
39,"who is the chief finance officer of north jackson specialty steel,llc",ross c. wilkin,2,0,0.0,Ross C. Wilkin,,1.0,0.0,1.0000000000000002,5
39,"who is the treasurer of north jackson specialty steel,llc",ross c. wilkin,2,0,0.0,Ross C. Wilkin,,1.0,0.0,1.0000000000000002,5
39,"who is the vice president of finance of north jackson specialty steel,llc",ross c. wilkin,2,0,0.0,Ross C. Wilkin,,1.0,0.0,1.0000000000000002,5
39,"who is the senior vice president of bank of america, n.a.,",james foley,2,0,0.0,Not found,,0.0,0.7272727272727273,0.0,1
39,"who is the vice president of pnc bank, national association",david b. thayer,2,0,0.0,Not found,,0.0,0.9285714285714286,0.0,1
39,"what is the role in the agreement of the company associated with dunkirk specialty steel, llc",borrower,2,0,0.0,Borrower,,1.0,0.0,1.0,5
39,"what is the role in the agreement of the company associated with north jackson specialty steel, llc",borrower,2,0,0.0,Borrower,,1.0,0.0,1.0,5
39,"what is the role in the agreement of the company associated with universal stainless alloy products, inc.",borrower,2,0,0.0,Borrowers,,0.0,0.1111111111111111,0.0,4
39,"what is the chief executive office office of north jackson specialty steel, llc","oh 44541, 2058 south bailey roadnorth jackson",2,0,,Not found,,0.0,0.8863636363636364,0.0,1
39,"what is the chief executive office office of universal stainless alloy products, inc.","pa 15017, 600 mayer streetbridgeville",2,0,,Not found,,0.0,0.9444444444444444,0.0,1
39,"what is the chief executive office office of dunkirk specialty steel, llc","ny 14048, 830 brigham roaddunkirk",2,0,,Not found,,0.0,0.84375,0.0,1
11,what position does gene riego de dios hold,executive director,1,0,,Not found,,0.0,0.8888888888888888,0.0,1
11,what position does carolyn kee hold,vice president,1,0,,Not found,,0.0,0.8571428571428571,0.0,1
11,what position does craig malloy hold,director,1,0,,Not found,,0.0,1.0,0.0,1
11,what position does mukesh singh hold,director,1,0,,Not found,,0.0,1.0,0.0,1
11,what position does robert ehudin hold,authorized signatory,1,0,,Not found,,0.0,0.85,0.0,1
11,what position does virginia cosenza hold,vice president,1,0,,Not found,,0.0,0.8571428571428571,0.0,1
11,who is the authorized signatory of goldman sachs bank usa,robert ehudin,2,0,0.0,Not found,,0.0,0.6923076923076923,0.0,1
11,who is the treasurer of honeywell international inc.,john j. tus,2,0,0.0,Not found,,0.0,0.8,0.0,1
11,what is the role in the agreement of the company where robert ehudin is employed,initial lender,2,0,0.0,Not found,,0.0,0.7142857142857143,0.0,1
11,what is the role in the agreement of the company where mukesh singh is employed,initial lender,2,0,0.0,Not found,,0.0,0.7142857142857143,0.0,1
11,what is the role in the agreement of the company where craig malloy is employed,initial lender,2,0,0.0,Not found,,0.0,0.7142857142857143,0.0,1
11,what is the role in the agreement of the company where john j. tus is employed,borrower,2,0,0.0,Not found,,0.0,0.7777777777777778,0.0,1
